SiteType,SiteType_EN,SiteName,SiteName_EN,PostCode
с.,s.,ЛЯЛИНЦИ,LYALINTSI,2474
с.,s.,ЛЯСКОВЕЦ,LYASKOVETS,6397
с.,s.,ЛЯСКОВО,LYASKOVO,9428
с.,s.,ЛЯСКОВО,LYASKOVO,8518
с.,s.,ЛЯСКОВО,LYASKOVO,6667
с.,s.,ЛЯСКОВО,LYASKOVO,4238
с.,s.,ЛЯСКОВО,LYASKOVO,4818
с.,s.,ЛЯСКОВО,LYASKOVO,6045
с.,s.,ЛЯТНО,LYATNO,9948
с.,s.,ЛЯХОВО,LYAHOVO,4416
с.,s.,ЛЯХОВО,LYAHOVO,9617
с.,s.,МАГАРДЖИЦА,MAGARDZHITSA,4710
с.,s.,МАДАН,MADAN,3448
с.,s.,МАДАРА,MADARA,9971
с.,s.,МАДЖАРЕ,MADZHARE,2022
с.,s.,МАДЖАРИ,MADZHARI,6383
с.,s.,МАДЖЕРИТО,MADZHERITO,6063
с.,s.,МАЗАРАЧЕВО,MAZARACHEVO,2549
с.,s.,МАЙОР УЗУНОВО,MAYOR UZUNOVO,3777
с.,s.,МАЙСКО,MAYSKO,5085
с.,s.,МАЙСТОРОВО,MAYSTOROVO,6675
с.,s.,МАК,MAK,6784
с.,s.,МАКАРИОПОЛСКО,MAKARIOPOLSKO,7750
с.,s.,МАКЕДОНЦИ,MAKEDONTSI,6640
с.,s.,МАКОВО,MAKOVO,7785
с.,s.,МАКОЦЕВО,MAKOTSEVO,2124
с.,s.,МАКРЕШ,MAKRESH,3850
с.,s.,МАЛА РАКОВИЦА,MALA RAKOVITSA,2225
с.,s.,МАЛА ФУЧА,MALA FUCHA,2669
с.,s.,МАЛА ЦЪРКВА,MALA TSARKVA,2021
с.,s.,МАЛЕВО,MALEVO,4891
с.,s.,МАЛЕВО,MALEVO,6392
с.,s.,МАЛЕНОВО,MALENOVO,8689
с.,s.,МАЛИ ВЪРБОВНИК,MALI VARBOVNIK,2691
с.,s.,МАЛИ ДРЕНОВЕЦ,MALI DRENOVETS,3749
с.,s.,МАЛИ ИЗВОР,MALI IZVOR,9474
с.,s.,МАЛИНА,MALINA,8327
с.,s.,МАЛИНА,MALINA,9559
с.,s.,МАЛИНИ,MALINI,5335
с.,s.,МАЛИНОВО,MALINOVO,5582
с.,s.,МАЛКА АРДА,MALKA ARDA,4742
с.,s.,МАЛКА ВЕРЕЯ,MALKA VEREYA,6045
с.,s.,МАЛКА ЖЕЛЯЗНА,MALKA ZHELYAZNA,5729
с.,s.,МАЛКА ПОЛЯНА,MALKA POLYANA,8519
с.,s.,МАЛКА СМОЛНИЦА,MALKA SMOLNITSA,9386
с.,s.,МАЛКА ЧЕРКОВНА,MALKA CHERKOVNA,7997
с.,s.,МАЛКА ЧИНКА,MALKA CHINKA,6941
с.,s.,МАЛКИ БЪЛГАРЕНИ,MALKI BALGARENI,5370
с.,s.,МАЛКИ ВОДЕН,MALKI VODEN,6479
с.,s.,МАЛКИ ВЪРШЕЦ,MALKI VARSHETS,5432
с.,s.,МАЛКИ ИСКЪР,MALKI ISKAR,2184
с.,s.,МАЛКИ СТАНЧОВЦИ,MALKI STANCHOVTSI,5365
с.,s.,МАЛКИ ЦАЛИМ,MALKI TSALIM,2800
с.,s.,МАЛКИ ЧИФЛИК,MALKI CHIFLIK,5028
с.,s.,МАЛКО АСЕНОВО,MALKO ASENOVO,6425
с.,s.,МАЛКО БРЯГОВО,MALKO BRYAGOVO,6476
с.,s.,МАЛКО ВРАНОВО,MALKO VRANOVO,7067
с.,s.,МАЛКО ГРАДИЩЕ,MALKO GRADISHTE,6558
с.,s.,МАЛКО ДРЯНОВО,MALKO DRYANOVO,6227
с.,s.,МАЛКО ЙОНКОВО,MALKO YONKOVO,7460
с.,s.,МАЛКО КАДИЕВО,MALKO KADIEVO,6052
с.,s.,МАЛКО КАМЕНЯНЕ,MALKO KAMENYANE,6927
с.,s.,МАЛКО КИРИЛОВО,MALKO KIRILOVO,8756
с.,s.,МАЛКО КРУШЕВО,MALKO KRUSHEVO,4951
с.,s.,МАЛКО ПОПОВО,MALKO POPOVO,6482
с.,s.,МАЛКО СЕЛО,MALKO SELO,8981
с.,s.,МАЛКО ТРЪНОВО,MALKO TRANOVO,6228
с.,s.,МАЛКО ЧОЧОВЕНИ,MALKO CHOCHOVENI,8857
с.,s.,МАЛКО ШАРКОВО,MALKO SHARKOVO,8751
с.,s.,МАЛКОЧ,MALKOCH,6898
с.,s.,МАЛО БУЧИНО,MALO BUCHINO,1362
с.,s.,МАЛО КОНАРЕ,MALO KONARE,4450
с.,s.,МАЛО КРУШЕВО,MALO KRUSHEVO,4183
с.,s.,МАЛО МАЛОВО,MALO MALOVO,2205
с.,s.,МАЛО ПЕЩЕНЕ,MALO PESHTENE,3078
с.,s.,МАЛО СЕЛО,MALO SELO,2636
с.,s.,МАЛОГРАДЕЦ,MALOGRADETS,7978
с.,s.,МАЛОМИР,MALOMIR,9871
с.,s.,МАЛОМИР,MALOMIR,8650
с.,s.,МАЛОМИРОВО,MALOMIROVO,8737
с.,s.,МАЛОРАД,MALORAD,3255
с.,s.,МАЛУША,MALUSHA,5304
с.,s.,МАЛЧИКА,MALCHIKA,5917
с.,s.,МАЛЧОВЦИ,MALCHOVTSI,5050
с.,s.,МАЛЧОВЦИ,MALCHOVTSI,5367
с.,s.,МАЛЪК ДЕВЕСИЛ,MALAK DEVESIL,6935
с.,s.,МАЛЪК ДОЛ,MALAK DOL,6245
с.,s.,МАЛЪК ИЗВОР,MALAK IZVOR,5734
с.,s.,МАЛЪК ИЗВОР,MALAK IZVOR,6394
с.,s.,МАЛЪК МАНАСТИР,MALAK MANASTIR,8742
с.,s.,МАЛЪК ПОРОВЕЦ,MALAK POROVETS,7429
с.,s.,МАЛЪК ПРЕСЛАВЕЦ,MALAK PRESLAVETS,7620
с.,s.,МАЛЪК ЧАРДАК,MALAK CHARDAK,4194
с.,s.,МАМАРЧЕВО,MAMARCHEVO,8743
с.,s.,МАНАСЕЛСКА РЕКА,MANASELSKA REKA,2168
с.,s.,МАНАСТИР,MANASTIR,9224
с.,s.,МАНАСТИР,MANASTIR,4245
с.,s.,МАНАСТИР,MANASTIR,6390
с.,s.,МАНАСТИРИЦА,MANASTIRITSA,7856
с.,s.,МАНАСТИРИЩЕ,MANASTIRISHTE,3354
с.,s.,МАНАСТИРИЩЕ,MANASTIRISHTE,2288
с.,s.,МАНАСТИРСКО,MANASTIRSKO,7285
с.,s.,МАНАСТИРЦИ,MANASTIRTSI,7292
с.,s.,МАНДРА,MANDRA,6357
с.,s.,МАНДРИЦА,MANDRITSA,6585
с.,s.,МАНЕВЦИ,MANEVTSI,5363
с.,s.,МАНОЛЕ,MANOLE,4137
с.,s.,МАНОЛИЧ,MANOLICH,8453
с.,s.,МАНОЛОВО,MANOLOVO,6152
с.,s.,МАНОЛСКО КОНАРЕ,MANOLSKO KONARE,4138
с.,s.,МАНОЯ,MANOYA,5392
с.,s.,МАНУШЕВЦИ,MANUSHEVTSI,7967
с.,s.,МАНЧЕВО,MANCHEVO,6800
с.,s.,МАРАФЕЛЦИ,MARAFELTSI,5070
с.,s.,МАРАШ,MARASH,9745
с.,s.,МАРГОВЦИ,MARGOVTSI,5035
с.,s.,МАРИКОСТИНОВО,MARIKOSTINOVO,2870
с.,s.,МАРИНКА,MARINKA,8154
с.,s.,МАРИНО ПОЛЕ,MARINO POLE,2867
с.,s.,МАРИНО ПОЛЕ,MARINO POLE,4365
с.,s.,МАРИНОВЦИ,MARINOVTSI,5097
с.,s.,МАРИНОВЦИ,MARINOVTSI,5445
с.,s.,МАРИЦА,MARITSA,2044
с.,s.,МАРКОВО,MARKOVO,4108
с.,s.,МАРКОВО,MARKOVO,6247
с.,s.,МАРКОВО,MARKOVO,9973
с.,s.,МАРКОВО РАВНИЩЕ,MARKOVO RAVNISHTE,3133
с.,s.,МАРТИНО,MARTINO,6745
с.,s.,МАРТИНОВО,MARTINOVO,3459
с.,s.,МАРУЛЕВО,MARULEVO,2725
с.,s.,МАРУЦЕКОВЦИ,MARUTSEKOVTSI,5360
с.,s.,МАРЧЕВО,MARCHEVO,2949
с.,s.,МАРЧИНО,MARCHINO,7869
с.,s.,МАРЯН,MARYAN,5084
с.,s.,МАСЛАРЕВО,MASLAREVO,5198
с.,s.,МАСЛИНОВО,MASLINOVO,6388
с.,s.,МАТЕШОВЦИ,MATESHOVTSI,5351
с.,s.,МАТОЧИНА,MATOCHINA,6535
с.,s.,МАХАЛАТА,MAHALATA,2849
с.,s.,МАХАЛНИЦИ,MAHALNITSI,5081
с.,s.,МАЦА,MATSA,6276
с.,s.,МЕДВЕН,MEDVEN,8987
с.,s.,МЕДЕВЦИ,MEDEVTSI,6865
с.,s.,МЕДЕН БУК,MEDEN BUK,6598
с.,s.,МЕДЕН КЛАДЕНЕЦ,MEDEN KLADENETS,8639
с.,s.,МЕДЕНИ ПОЛЯНИ,MEDENI POLYANI,4637
с.,s.,МЕДЕШЕВЦИ,MEDESHEVTSI,3845
с.,s.,МЕДКОВЕЦ,MEDKOVETS,3670
с.,s.,МЕДНИКАРОВО,MEDNIKAROVO,6294
с.,s.,МЕДОВЕНЕ,MEDOVENE,7319
с.,s.,МЕДОВЕЦ,MEDOVETS,9238
с.,s.,МЕДОВИНА,MEDOVINA,7863
с.,s.,МЕДОВНИЦА,MEDOVNITSA,3947
с.,s.,МЕДОВО,MEDOVO,8214
с.,s.,МЕДОВО,MEDOVO,6235
с.,s.,МЕДОВО,MEDOVO,9388
с.,s.,МЕЖДА,MEZHDA,8644
с.,s.,МЕЖДЕН,MEZHDEN,7672
с.,s.,МЕЖДЕНИ,MEZHDENI,5343
с.,s.,МЕЗДРЕЯ,MEZDREYA,3515
с.,s.,МЕЗЕК,MEZEK,6521
с.,s.,МЕЛНИЦА,MELNITSA,8755
с.,s.,МЕЛЯНЕ,MELYANE,3472
с.,s.,МЕНГИШЕВО,MENGISHEVO,9885
с.,s.,МЕНДОВО,MENDOVO,2893
с.,s.,МЕНЕНКЬОВО,MENENKYOVO,4482
с.,s.,МЕРДАНЯ,MERDANYA,5147
с.,s.,МЕСТА,MESTA,2772
с.,s.,МЕТЛИКА,METLIKA,6938
с.,s.,МЕТЛИЧИНА,METLICHINA,9291
с.,s.,МЕТЛИЧИНА,METLICHINA,6873
с.,s.,МЕТЛИЧКА,METLICHKA,6880
с.,s.,МЕТОДИЕВО,METODIEVO,9375
с.,s.,МЕТОДИЕВО,METODIEVO,9867
с.,s.,МЕТОХИЯ,METOHIA,2556
с.,s.,МЕЧКА,MECHKA,5843
с.,s.,МЕЧКА,MECHKA,7091
с.,s.,МЕЧКАРЕВО,MECHKAREVO,8868
с.,s.,МЕЧКОВИЦА,MECHKOVITSA,5307
с.,s.,МЕЧКОВЦИ,MECHKOVTSI,2060
с.,s.,МЕЧКУЛ,MECHKUL,2754
с.,s.,МЕЧОВО,MECHOVO,7997
с.,s.,МЕЩИЦА,MESHTITSA,2353
с.,s.,МИЙКОВЦИ,MIYKOVTSI,5098
с.,s.,МИКРЕ,MIKRE,5572
с.,s.,МИКРЕВО,MIKREVO,2826
с.,s.,МИЛАДИНОВО,MILADINOVO,6660
с.,s.,МИЛАДИНОВЦИ,MILADINOVTSI,9431
с.,s.,МИЛАДИНОВЦИ,MILADINOVTSI,7787
с.,s.,МИЛАДИНОВЦИ,MILADINOVTSI,8657
с.,s.,МИЛАНОВО,MILANOVO,2280
с.,s.,МИЛАНОВО,MILANOVO,9859
с.,s.,МИЛЕ,MILE,4921
с.,s.,МИЛЕВО,MILEVO,4131
с.,s.,МИЛЕВЦИ,MILEVTSI,5350
с.,s.,МИЛЕНЧА,MILENCHA,5627
с.,s.,МИЛИНО,MILINO,7984
с.,s.,МИЛКОВИЦА,MILKOVITSA,5968
с.,s.,МИЛКОВО,MILKOVO,4779
с.,s.,МИЛКОВЦИ,MILKOVTSI,5345
с.,s.,МИЛКЬОВЦИ,MILKYOVTSI,2475
с.,s.,МИЛОСЛАВЦИ,MILOSLAVTSI,2478
с.,s.,МИЛЧИНА ЛЪКА,MILCHINA LAKA,3846
с.,s.,МИНДЯ,MINDYA,5044
с.,s.,МИНЕВЦИ,MINEVTSI,5083
с.,s.,МИНЕРАЛНИ БАНИ,MINERALNI BANI,6343
с.,s.,МИНЗУХАР,MINZUHAR,6665
с.,s.,МИРКОВО,MIRKOVO,2086
с.,s.,МИРОВЕЦ,MIROVETS,7751
с.,s.,МИРОВО,MIROVO,5158
с.,s.,МИРОВО,MIROVO,2059
с.,s.,МИРОВО,MIROVO,6255
с.,s.,МИРОВЦИ,MIROVTSI,9921
с.,s.,МИРОВЯНЕ,MIROVYANE,1289
с.,s.,МИРОЛЮБОВО,MIROLYUBOVO,8119
с.,s.,МИРЧОВЦИ,MIRCHOVTSI,5094
с.,s.,МИРЯНЦИ,MIRYANTSI,4443
с.,s.,МИТИНО,MITINO,2857
с.,s.,МИТОВСКА,MITOVSKA,4909
с.,s.,МИТРОВЦИ,MITROVTSI,3464
с.,s.,МИХАЙЛОВО,MIHAYLOVO,3355
с.,s.,МИХАЙЛОВО,MIHAYLOVO,6051
с.,s.,МИХАЙЛОВЦИ,MIHAYLOVTSI,5347
с.,s.,МИХАЛИЧ,MIHALICH,9284
с.,s.,МИХАЛИЧ,MIHALICH,6537
с.,s.,МИХАЛКОВО,MIHALKOVO,4820
с.,s.,МИХАЛЦИ,MIHALTSI,5248
с.,s.,МИХИЛЦИ,MIHILTSI,4361
с.,s.,МИХНЕВО,MIHNEVO,2862
с.,s.,МИХОВЦИ,MIHOVTSI,5365
с.,s.,МИЧКОВЦИ,MICHKOVTSI,5343
с.,s.,МИШЕВСКО,MISHEVSKO,6840
с.,s.,МИШЕМОРКОВ ХАН,MISHEMORKOV HAN,5035
с.,s.,МИШКАРЕТЕ,MISHKARETE,5767
с.,s.,МЛАДА ГВАРДИЯ,MLADA GVARDIA,9228
с.,s.,МЛАДЕЖКО,MLADEZHKO,8173
с.,s.,МЛАДЕН,MLADEN,5428
с.,s.,МЛАДИНОВО,MLADINOVO,6531
с.,s.,МЛАДОВО,MLADOVO,8886
с.,s.,МЛАМОЛОВО,MLAMOLOVO,2654
с.,s.,МЛЕКАРЕВО,MLEKAREVO,8960
с.,s.,МЛЕЧЕВО,MLECHEVO,5441
с.,s.,МЛЕЧИНО,MLECHINO,6781
с.,s.,МОГИЛА,MOGILA,6052
с.,s.,МОГИЛА,MOGILA,9932
с.,s.,МОГИЛА,MOGILA,8627
с.,s.,МОГИЛЕЦ,MOGILETS,7943
с.,s.,МОГИЛИНО,MOGILINO,7165
с.,s.,МОГИЛИТЕ,MOGILITE,5350
с.,s.,МОГИЛИЦА,MOGILITSA,4761
с.,s.,МОГИЛИЩЕ,MOGILISHTE,9665
с.,s.,МОГИЛОВО,MOGILOVO,6239
с.,s.,МОГИЛЯНЕ,MOGILYANE,6867
с.,s.,МОДРЕН,MODREN,6840
с.,s.,МОКРЕН,MOKREN,8994
с.,s.,МОКРЕШ,MOKRESH,3647
с.,s.,МОКРЕШ,MOKRESH,9861
с.,s.,МОКРИЩЕ,MOKRISHTE,4408
с.,s.,МОМИН СБОР,MOMIN SBOR,5067
с.,s.,МОМИНА КЛИСУРА,MOMINA KLISURA,4468
с.,s.,МОМИНА СЪЛЗА,MOMINA SALZA,6830
с.,s.,МОМИНА ЦЪРКВА,MOMINA TSARKVA,8320
с.,s.,МОМИНО,MOMINO,7706
с.,s.,МОМИНО,MOMINO,6387
с.,s.,МОМИНО СЕЛО,MOMINO SELO,4143
с.,s.,МОМИНСКО,MOMINSKO,4118
с.,s.,МОМКОВО,MOMKOVO,6542
с.,s.,МОМЧИЛОВО,MOMCHILOVO,9221
с.,s.,МОМЧИЛОВЦИ,MOMCHILOVTSI,4750
с.,s.,МОРАВА,MORAVA,5291
с.,s.,МОРАВИЦА,MORAVITSA,3145
с.,s.,МОРАВИЦА,MORAVITSA,7974
с.,s.,МОРАВКА,MORAVKA,7992
с.,s.,МОРОВЕЦИТЕ,MOROVETSITE,5304
с.,s.,МОРТАГОНОВО,MORTAGONOVO,7248
с.,s.,МОРЯНЦИ,MORYANTSI,6959
с.,s.,МОСКОВЕЦ,MOSKOVETS,4333
с.,s.,МОСТ,MOST,6670
с.,s.,МОСТИЧ,MOSTICH,9878
с.,s.,МОСТОВО,MOSTOVO,4257
с.,s.,МОЧУРЕ,MOCHURE,4978
с.,s.,МОЩАНЕЦ,MOSHTANETS,2729
с.,s.,МРАКЕТИНЦИ,MRAKETINTSI,2477
с.,s.,МРАМОР,MRAMOR,2487
с.,s.,МРАМОР,MRAMOR,1261
с.,s.,МРАМОР,MRAMOR,6562
с.,s.,МРАМОРЕН,MRAMOREN,3054
с.,s.,МРАХОРИ,MRAHORI,5345
с.,s.,МРАЧЕНИК,MRACHENIK,4362
с.,s.,МРЕЖИЧКО,MREZHICHKO,8538
с.,s.,МРЕЖИЧКО,MREZHICHKO,6845
с.,s.,МРЪЗЕЦИ,MRAZETSI,5367
с.,s.,МУГЛА,MUGLA,4716
с.,s.,МУЗГА,MUZGA,5333
с.,s.,МУЛДАВА,MULDAVA,4249
с.,s.,МУРГА,MURGA,6725
с.,s.,МУРГАШ,MURGASH,2247
с.,s.,МУРГОВО,MURGOVO,6679
с.,s.,МУРЕНО,MURENO,2437
с.,s.,МУРСАЛЕВО,MURSALEVO,2623
с.,s.,МУРТИНЦИ,MURTINTSI,2382
с.,s.,МУСАЧЕВО,MUSACHEVO,2139
с.,s.,МУСАЧЕВО,MUSACHEVO,6284
с.,s.,МУСЕВО,MUSEVO,6774
с.,s.,МУСЕЛИЕВО,MUSELIEVO,5963
с.,s.,МУСИНА,MUSINA,5247
с.,s.,МУСОМИЩА,MUSOMISHTA,2920
с.,s.,МУСТРАК,MUSTRAK,6527
с.,s.,МУХОВО,MUHOVO,2061
с.,s.,МУЦЯ,MUTSYA,5370
с.,s.,МЪГЛЕН,MAGLEN,8523
с.,s.,МЪГЛЕНЕ,MAGLENE,6865
с.,s.,МЪГЛИЩА,MAGLISHTA,4910
с.,s.,МЪДРЕВО,MADREVO,7323
с.,s.,МЪДРЕЦ,MADRETS,6674
с.,s.,МЪДРЕЦ,MADRETS,6292
с.,s.,МЪДРИНО,MADRINO,8444
с.,s.,МЪРВОДОЛ,MARVODOL,2595
с.,s.,МЪРЗЯН,MARZYAN,4996
с.,s.,МЪРТВИНАТА,MARTVINATA,5094
с.,s.,МЪРЧАЕВО,MARCHAEVO,1696
с.,s.,МЪРЧЕВО,MARCHEVO,3443
с.,s.,МЪТЕНИЦА,MATENITSA,4176
с.,s.,НАВЪСЕН,NAVASEN,6497
с.,s.,НАДАРЕВО,NADAREVO,7740
с.,s.,НАДАРЦИ,NADARTSI,4758
с.,s.,НАДЕЖДЕН,NADEZHDEN,6459
с.,s.,НАЙДЕН ГЕРОВО,NAYDEN GEROVO,4185
с.,s.,НАЙДЕНОВО,NAYDENOVO,6224
с.,s.,НАНЕ,NANE,6800
с.,s.,НАНОВИЦА,NANOVITSA,6830
с.,s.,НАРЕЧЕНСКИ БАНИ,NARECHENSKI BANI,4239
с.,s.,НАСАЛЕВЦИ,NASALEVTSI,2478
с.,s.,НАУМ,NAUM,9962
с.,s.,НАУЧЕНЕ,NAUCHENE,8929
с.,s.,НАЦОВЦИ,NATSOVTSI,5055
с.,s.,НАЧЕВО,NACHEVO,2213
с.,s.,НЕБЕСКА,NEBESKA,6693
с.,s.,НЕВЕСТИНО,NEVESTINO,6722
с.,s.,НЕВЕСТИНО,NEVESTINO,8431
с.,s.,НЕВЕСТИНО,NEVESTINO,2595
с.,s.,НЕВША,NEVSHA,9229
с.,s.,НЕГОВАН,NEGOVAN,1222
с.,s.,НЕГОВАНОВЦИ,NEGOVANOVTSI,3774
с.,s.,НЕГОВАНЦИ,NEGOVANTSI,2417
с.,s.,НЕГУШЕВО,NEGUSHEVO,2123
с.,s.,НЕДАН,NEDAN,5231
с.,s.,НЕДЕЛЕВО,NEDELEVO,4187
с.,s.,НЕДЕЛИЩЕ,NEDELISHTE,2213
с.,s.,НЕДЕЛКОВА ГРАЩИЦА,NEDELKOVA GRASHTITSA,2594
с.,s.,НЕДЕЛКОВО,NEDELKOVO,2477
с.,s.,НЕДОКЛАН,NEDOKLAN,7251
с.,s.,НЕДЯЛКОВЦИ,NEDYALKOVTSI,5070
с.,s.,НЕДЯЛКОВЦИ,NEDYALKOVTSI,5350
с.,s.,НЕДЯЛСКО,NEDYALSKO,8684
с.,s.,НЕЙКОВО,NEYKOVO,8993
с.,s.,НЕЙКОВО,NEYKOVO,9692
с.,s.,НЕЙКЬОВЕЦ,NEYKYOVETS,2061
с.,s.,НЕЙЧОВЦИ,NEYCHOVTSI,5380
с.,s.,НЕНКОВО,NENKOVO,6611
с.,s.,НЕНОВО,NENOVO,9234
с.,s.,НЕНОВЦИ,NENOVTSI,5367
с.,s.,НЕОФИТ БОЗВЕЛИЕВО,NEOFIT BOZVELIEVO,6831
с.,s.,НЕОФИТ РИЛСКИ,NEOFIT RILSKI,9223
с.,s.,НЕПРАЗНЕНЦИ,NEPRAZNENTSI,2396
с.,s.,НЕСЛА,NESLA,2213
с.,s.,НЕШЕВЦИ,NESHEVTSI,5097
с.,s.,НИВЯНИН,NIVYANIN,3241
с.,s.,НИКАЧКОВЦИ,NIKACHKOVTSI,5365
с.,s.,НИКОЛА КОЗЛЕВО,NIKOLA KOZLEVO,9955
с.,s.,НИКОЛАЕВКА,NIKOLAEVKA,9172
с.,s.,НИКОЛАЕВО,NIKOLAEVO,5168
с.,s.,НИКОЛАЕВО,NIKOLAEVO,5351
с.,s.,НИКОЛАЕВО,NIKOLAEVO,2406
с.,s.,НИКОЛАЕВО,NIKOLAEVO,5874
с.,s.,НИКОЛАЕВО,NIKOLAEVO,8873
с.,s.,НИКОЛИЧЕВЦИ,NIKOLICHEVTSI,2599
с.,s.,НИКОЛОВО,NIKOLOVO,3429
с.,s.,НИКОЛОВО,NIKOLOVO,7057
с.,s.,НИКОЛОВО,NIKOLOVO,6364
с.,s.,НИКОЛОВЦИ,NIKOLOVTSI,5070
с.,s.,НИКОЛЧОВЦИ,NIKOLCHOVTSI,5098
с.,s.,НИКОЛЧОВЦИ,NIKOLCHOVTSI,5345
с.,s.,НИКУДИН,NIKUDIN,2839
с.,s.,НИКЮП,NIKYUP,5068
с.,s.,НИСОВО,NISOVO,7079
с.,s.,НИЧОВЦИ,NICHOVTSI,5097
с.,s.,НОВА БЯЛА РЕКА,NOVA BYALA REKA,9883
с.,s.,НОВА ВЪРБОВКА,NOVA VARBOVKA,5169
с.,s.,НОВА КАМЕНА,NOVA KAMENA,9493
с.,s.,НОВА ЛИВАДА,NOVA LIVADA,6595
с.,s.,НОВА ЛОВЧА,NOVA LOVCHA,2925
с.,s.,НОВА МАХАЛА,NOVA MAHALA,4581
с.,s.,НОВА МАХАЛА,NOVA MAHALA,6191
с.,s.,НОВА НАДЕЖДА,NOVA NADEZHDA,6330
с.,s.,НОВА ПОПИНА,NOVA POPINA,7582
с.,s.,НОВА ЧЕРНА,NOVA CHERNA,7645
с.,s.,НОВА ШИПКА,NOVA SHIPKA,9116
с.,s.,НОВАКОВО,NOVAKOVO,9149
с.,s.,НОВАКОВО,NOVAKOVO,4262
с.,s.,НОВАКОВЦИ,NOVAKOVTSI,5332
с.,s.,НОВАЧЕВО,NOVACHEVO,8853
с.,s.,НОВАЧЕНЕ,NOVACHENE,5950
с.,s.,НОВАЧЕНЕ,NOVACHENE,2147
с.,s.,НОВГРАД,NOVGRAD,7133
с.,s.,НОВИ ИЗВОР,NOVI IZVOR,4265
с.,s.,НОВИ ПАЗАР,NOVI PAZAR,6710
с.,s.,НОВИ ХАН,NOVI HAN,2110
с.,s.,НОВИ ЧИФЛИК,NOVI CHIFLIK,2531
с.,s.,НОВО БОТЕВО,NOVO BOTEVO,9356
с.,s.,НОВО БЪРДО,NOVO BARDO,2212
с.,s.,НОВО ГРАДИЩЕ,NOVO GRADISHTE,5175
с.,s.,НОВО ДЕЛЧЕВО,NOVO DELCHEVO,2814
с.,s.,НОВО ЖЕЛЕЗАРЕ,NOVO ZHELEZARE,4167
с.,s.,НОВО КОНОМЛАДИ,NOVO KONOMLADI,2874
с.,s.,НОВО ЛЕСКИ,NOVO LESKI,2923
с.,s.,НОВО ОРЯХОВО,NOVO ORYAHOVO,9113
с.,s.,НОВО ПАНИЧАРЕВО,NOVO PANICHAREVO,8152
с.,s.,НОВО СЕЛО,NOVO SELO,5069
с.,s.,НОВО СЕЛО,NOVO SELO,3784
с.,s.,НОВО СЕЛО,NOVO SELO,2534
с.,s.,НОВО СЕЛО,NOVO SELO,4221
с.,s.,НОВО СЕЛО,NOVO SELO,7052
с.,s.,НОВО СЕЛО,NOVO SELO,2016
с.,s.,НОВО СЕЛО,NOVO SELO,6062
с.,s.,НОВО ХОДЖОВО,NOVO HODZHOVO,2831
с.,s.,НОВО ЯНКОВО,NOVO YANKOVO,9825
с.,s.,НОВОГОРЦИ,NOVOGORTSI,5088
с.,s.,НОВОСЕЛ,NOVOSEL,9807
с.,s.,НОВОСЕЛЕЦ,NOVOSELETS,8958
с.,s.,НОВОСЕЛИЩЕ,NOVOSELISHTE,6697
с.,s.,НОВОСЕЛЦИ,NOVOSELTSI,3725
с.,s.,НОВОСЕЛЯНЕ,NOVOSELYANE,2689
с.,s.,НОЕВЦИ,NOEVTSI,2394
с.,s.,НОЖАРЕВО,NOZHAREVO,7615
с.,s.,НОЖАРОВО,NOZHAROVO,7441
с.,s.,НОЖЕРИТЕ,NOZHERITE,5360
с.,s.,НОСЕИТЕ,NOSEITE,5360
с.,s.,НОЧЕВО,NOCHEVO,6726
с.,s.,НЮШКОВЦИ,NYUSHKOVTSI,5097
с.,s.,ОБЕДИНЕНИЕ,OBEDINENIE,5195
с.,s.,ОБЕЛ,OBEL,2738
с.,s.,ОБИДИМ,OBIDIM,2776
с.,s.,ОБИТЕЛ,OBITEL,7920
с.,s.,ОБИЧНИК,OBICHNIK,6800
с.,s.,ОБНОВА,OBNOVA,5922
с.,s.,ОБОРИЩЕ,OBORISHTE,9147
с.,s.,ОБОРИЩЕ,OBORISHTE,4522
с.,s.,ОБРЕТЕНИК,OBRETENIK,7170
с.,s.,ОБРОЧИЩЕ,OBROCHISHTE,9630
с.,s.,ОБРУЧИЩЕ,OBRUCHISHTE,6290
с.,s.,ОВЕН,OVEN,7671
с.,s.,ОВОЩАРЦИ,OVOSHTARTSI,5342
с.,s.,ОВОЩНА,OVOSHTNA,5088
с.,s.,ОВОЩНИК,OVOSHTNIK,6138
с.,s.,ОВЧА МОГИЛА,OVCHA MOGILA,5295
с.,s.,ОВЧАГА,OVCHAGA,9233
с.,s.,ОВЧАРИ,OVCHARI,6922
с.,s.,ОВЧАРОВО,OVCHAROVO,9395
с.,s.,ОВЧАРОВО,OVCHAROVO,7747
с.,s.,ОВЧАРОВО,OVCHAROVO,6468
с.,s.,ОВЧАРОВО,OVCHAROVO,9805
с.,s.,ОВЧАРЦИ,OVCHARTSI,2647
с.,s.,ОВЧАРЦИ,OVCHARTSI,6264
с.,s.,ОВЧЕВО,OVCHEVO,6846
с.,s.,ОВЧЕПОЛЦИ,OVCHEPOLTSI,4448
с.,s.,ОВЧИ КЛАДЕНЕЦ,OVCHI KLADENETS,8660
с.,s.,ОГЛЕД,OGLED,4972
с.,s.,ОГНЕН,OGNEN,8467
с.,s.,ОГНЯНОВО,OGNYANOVO,2947
с.,s.,ОГНЯНОВО,OGNYANOVO,4417
с.,s.,ОГНЯНОВО,OGNYANOVO,2117
с.,s.,ОГНЯНОВО,OGNYANOVO,9423
